filepath,skater,camera,jump_type,attempt_number,group_id,is_combination,is_target_class,split,file_size_bytes,mp4_header_ok
skater_C/cam_1/Salchow_8.mp4,C,1,Salchow,8,C_Salchow_8,False,True,val,2913379,True
skater_C/cam_1/Salchow_9.mp4,C,1,Salchow,9,C_Salchow_9,False,True,train,2608056,True
skater_C/cam_1/Toeloop_1.mp4,C,1,Toeloop,1,C_Toeloop_1,False,True,test,2563927,True
skater_C/cam_1/Toeloop_10.mp4,C,1,Toeloop,10,C_Toeloop_10,False,True,val,2871115,True
skater_C/cam_1/Toeloop_2.mp4,C,1,Toeloop,2,C_Toeloop_2,False,True,train,2618980,True
skater_C/cam_1/Toeloop_3.mp4,C,1,Toeloop,3,C_Toeloop_3,False,True,train,2515763,True
skater_C/cam_1/Toeloop_4.mp4,C,1,Toeloop,4,C_Toeloop_4,False,True,train,2801201,True
skater_C/cam_1/Toeloop_5.mp4,C,1,Toeloop,5,C_Toeloop_5,False,True,train,2823773,True
skater_C/cam_1/Toeloop_6.mp4,C,1,Toeloop,6,C_Toeloop_6,False,True,train,2579125,True
skater_C/cam_1/Toeloop_7.mp4,C,1,Toeloop,7,C_Toeloop_7,False,True,test,2840153,True
skater_C/cam_1/Toeloop_8.mp4,C,1,Toeloop,8,C_Toeloop_8,False,True,train,2938250,True
skater_C/cam_1/Toeloop_9.mp4,C,1,Toeloop,9,C_Toeloop_9,False,True,train,2888025,True
skater_C/cam_10/Axel_1.mp4,C,10,Axel,1,C_Axel_1,False,True,train,2541395,True
skater_C/cam_10/Axel_10.mp4,C,10,Axel,10,C_Axel_10,False,True,train,2184503,True
skater_C/cam_10/Axel_2.mp4,C,10,Axel,2,C_Axel_2,False,True,test,2729042,True
skater_C/cam_10/Axel_3.mp4,C,10,Axel,3,C_Axel_3,False,True,train,2328306,True
skater_C/cam_10/Axel_4.mp4,C,10,Axel,4,C_Axel_4,False,True,train,2705661,True
skater_C/cam_10/Axel_5.mp4,C,10,Axel,5,C_Axel_5,False,True,train,2828594,True
skater_C/cam_10/Axel_6.mp4,C,10,Axel,6,C_Axel_6,False,True,train,2700460,True
skater_C/cam_10/Axel_7.mp4,C,10,Axel,7,C_Axel_7,False,True,val,2443748,True
skater_C/cam_10/Axel_8.mp4,C,10,Axel,8,C_Axel_8,False,True,val,2054294,True
skater_C/cam_10/Axel_9.mp4,C,10,Axel,9,C_Axel_9,False,True,train,2647561,True
skater_C/cam_10/Flip_1.mp4,C,10,Flip,1,C_Flip_1,False,True,train,2232189,True
skater_C/cam_10/Flip_10.mp4,C,10,Flip,10,C_Flip_10,False,True,test,2094723,True
skater_C/cam_10/Flip_2.mp4,C,10,Flip,2,C_Flip_2,False,True,train,2354841,True
skater_C/cam_10/Flip_3.mp4,C,10,Flip,3,C_Flip_3,False,True,train,2321319,True
skater_C/cam_10/Flip_4.mp4,C,10,Flip,4,C_Flip_4,False,True,train,2586965,True
skater_C/cam_10/Flip_5.mp4,C,10,Flip,5,C_Flip_5,False,True,train,2484395,True
skater_C/cam_10/Flip_6.mp4,C,10,Flip,6,C_Flip_6,False,True,test,2843658,True
skater_C/cam_10/Flip_7.mp4,C,10,Flip,7,C_Flip_7,False,True,train,2932922,True
skater_C/cam_10/Flip_8.mp4,C,10,Flip,8,C_Flip_8,False,True,train,2922628,True
skater_C/cam_10/Flip_9.mp4,C,10,Flip,9,C_Flip_9,False,True,val,2175431,True
skater_C/cam_10/Loop_1.mp4,C,10,Loop,1,C_Loop_1,False,True,train,2936970,True
skater_C/cam_10/Loop_10.mp4,C,10,Loop,10,C_Loop_10,False,True,test,2091553,True
skater_C/cam_10/Loop_2.mp4,C,10,Loop,2,C_Loop_2,False,True,train,2521200,True
skater_C/cam_10/Loop_3.mp4,C,10,Loop,3,C_Loop_3,False,True,train,2677988,True
skater_C/cam_10/Loop_4.mp4,C,10,Loop,4,C_Loop_4,False,True,val,2747267,True
skater_C/cam_10/Loop_5.mp4,C,10,Loop,5,C_Loop_5,False,True,train,2321734,True
skater_C/cam_10/Loop_6.mp4,C,10,Loop,6,C_Loop_6,False,True,train,2620646,True
skater_C/cam_10/Loop_7.mp4,C,10,Loop,7,C_Loop_7,False,True,train,2641564,True
skater_C/cam_10/Loop_8.mp4,C,10,Loop,8,C_Loop_8,False,True,val,2945762,True
skater_C/cam_10/Loop_9.mp4,C,10,Loop,9,C_Loop_9,False,True,train,2253746,True
skater_C/cam_10/Lutz_1.mp4,C,10,Lutz,1,C_Lutz_1,False,True,val,2737598,True
skater_C/cam_10/Lutz_10.mp4,C,10,Lutz,10,C_Lutz_10,False,True,train,2734308,True
skater_C/cam_10/Lutz_2.mp4,C,10,Lutz,2,C_Lutz_2,False,True,test,2823200,True
skater_C/cam_10/Lutz_3.mp4,C,10,Lutz,3,C_Lutz_3,False,True,train,2331446,True
skater_C/cam_10/Lutz_4.mp4,C,10,Lutz,4,C_Lutz_4,False,True,train,2940126,True
skater_C/cam_10/Lutz_5.mp4,C,10,Lutz,5,C_Lutz_5,False,True,train,2104200,True
skater_C/cam_10/Lutz_6.mp4,C,10,Lutz,6,C_Lutz_6,False,True,train,2888980,True
skater_C/cam_10/Lutz_7.mp4,C,10,Lutz,7,C_Lutz_7,False,True,test,2871877,True
skater_C/cam_10/Lutz_8.mp4,C,10,Lutz,8,C_Lutz_8,False,True,train,2385989,True
skater_C/cam_10/Lutz_9.mp4,C,10,Lutz,9,C_Lutz_9,False,True,train,2422199,True
skater_C/cam_10/Salchow_1.mp4,C,10,Salchow,1,C_Salchow_1,False,True,train,2819801,True
skater_C/cam_10/Salchow_10.mp4,C,10,Salchow,10,C_Salchow_10,False,True,train,2885038,True
skater_C/cam_10/Salchow_2.mp4,C,10,Salchow,2,C_Salchow_2,False,True,train,2720430,True
skater_C/cam_10/Salchow_3.mp4,C,10,Salchow,3,C_Salchow_3,False,True,val,2635445,True
skater_C/cam_10/Salchow_4.mp4,C,10,Salchow,4,C_Salchow_4,False,True,test,2165434,True
skater_C/cam_10/Salchow_5.mp4,C,10,Salchow,5,C_Salchow_5,False,True,train,2813673,True
skater_C/cam_10/Salchow_6.mp4,C,10,Salchow,6,C_Salchow_6,False,True,train,2771892,True
skater_C/cam_10/Salchow_7.mp4,C,10,Salchow,7,C_Salchow_7,False,True,train,2730032,True
skater_C/cam_10/Salchow_8.mp4,C,10,Salchow,8,C_Salchow_8,False,True,val,2378188,True
skater_C/cam_10/Salchow_9.mp4,C,10,Salchow,9,C_Salchow_9,False,True,train,2789884,True
skater_C/cam_10/Toeloop_1.mp4,C,10,Toeloop,1,C_Toeloop_1,False,True,test,2293114,True
skater_C/cam_10/Toeloop_10.mp4,C,10,Toeloop,10,C_Toeloop_10,False,True,val,2791241,True
skater_C/cam_10/Toeloop_2.mp4,C,10,Toeloop,2,C_Toeloop_2,False,True,train,2632667,True
skater_C/cam_10/Toeloop_3.mp4,C,10,Toeloop,3,C_Toeloop_3,False,True,train,2576054,True
skater_C/cam_10/Toeloop_4.mp4,C,10,Toeloop,4,C_Toeloop_4,False,True,train,2554845,True
skater_C/cam_10/Toeloop_5.mp4,C,10,Toeloop,5,C_Toeloop_5,False,True,train,2742100,True
skater_C/cam_10/Toeloop_6.mp4,C,10,Toeloop,6,C_Toeloop_6,False,True,train,2579128,True
skater_C/cam_10/Toeloop_7.mp4,C,10,Toeloop,7,C_Toeloop_7,False,True,test,2774964,True
skater_C/cam_10/Toeloop_8.mp4,C,10,Toeloop,8,C_Toeloop_8,False,True,train,2697931,True
skater_C/cam_10/Toeloop_9.mp4,C,10,Toeloop,9,C_Toeloop_9,False,True,train,2771338,True
skater_C/cam_11/Axel_1.mp4,C,11,Axel,1,C_Axel_1,False,True,train,2843066,True
skater_C/cam_11/Axel_10.mp4,C,11,Axel,10,C_Axel_10,False,True,train,2338631,True
skater_C/cam_11/Axel_2.mp4,C,11,Axel,2,C_Axel_2,False,True,test,3136210,True
skater_C/cam_11/Axel_3.mp4,C,11,Axel,3,C_Axel_3,False,True,train,2734715,True
skater_C/cam_11/Axel_4.mp4,C,11,Axel,4,C_Axel_4,False,True,train,3066196,True
skater_C/cam_11/Axel_5.mp4,C,11,Axel,5,C_Axel_5,False,True,train,3236542,True
skater_C/cam_11/Axel_6.mp4,C,11,Axel,6,C_Axel_6,False,True,train,3120541,True
skater_C/cam_11/Axel_7.mp4,C,11,Axel,7,C_Axel_7,False,True,val,2768602,True
skater_C/cam_11/Axel_8.mp4,C,11,Axel,8,C_Axel_8,False,True,val,2370934,True
skater_C/cam_11/Axel_9.mp4,C,11,Axel,9,C_Axel_9,False,True,train,3233306,True
skater_C/cam_11/Flip_1.mp4,C,11,Flip,1,C_Flip_1,False,True,train,2805610,True
skater_C/cam_11/Flip_10.mp4,C,11,Flip,10,C_Flip_10,False,True,test,2468564,True
skater_C/cam_11/Flip_2.mp4,C,11,Flip,2,C_Flip_2,False,True,train,2665052,True
skater_C/cam_11/Flip_3.mp4,C,11,Flip,3,C_Flip_3,False,True,train,2699773,True
skater_C/cam_11/Flip_4.mp4,C,11,Flip,4,C_Flip_4,False,True,train,2981981,True
skater_C/cam_11/Flip_5.mp4,C,11,Flip,5,C_Flip_5,False,True,train,2975319,True
skater_C/cam_11/Flip_6.mp4,C,11,Flip,6,C_Flip_6,False,True,test,3179992,True
skater_C/cam_11/Flip_7.mp4,C,11,Flip,7,C_Flip_7,False,True,train,3311127,True
skater_C/cam_11/Flip_8.mp4,C,11,Flip,8,C_Flip_8,False,True,train,3321456,True
skater_C/cam_11/Flip_9.mp4,C,11,Flip,9,C_Flip_9,False,True,val,2592737,True
skater_C/cam_11/Loop_1.mp4,C,11,Loop,1,C_Loop_1,False,True,train,3317072,True
skater_C/cam_11/Loop_10.mp4,C,11,Loop,10,C_Loop_10,False,True,test,2518264,True
skater_C/cam_11/Loop_2.mp4,C,11,Loop,2,C_Loop_2,False,True,train,2968804,True
skater_C/cam_11/Loop_3.mp4,C,11,Loop,3,C_Loop_3,False,True,train,3081212,True
skater_C/cam_11/Loop_4.mp4,C,11,Loop,4,C_Loop_4,False,True,val,3165170,True
skater_C/cam_11/Loop_5.mp4,C,11,Loop,5,C_Loop_5,False,True,train,2753482,True
skater_C/cam_11/Loop_6.mp4,C,11,Loop,6,C_Loop_6,False,True,train,2960500,True
skater_C/cam_11/Loop_7.mp4,C,11,Loop,7,C_Loop_7,False,True,train,3016844,True
skater_C/cam_11/Loop_8.mp4,C,11,Loop,8,C_Loop_8,False,True,val,3245426,True
skater_C/cam_11/Loop_9.mp4,C,11,Loop,9,C_Loop_9,False,True,train,2703321,True
skater_C/cam_11/Lutz_1.mp4,C,11,Lutz,1,C_Lutz_1,False,True,val,3219951,True
skater_C/cam_11/Lutz_10.mp4,C,11,Lutz,10,C_Lutz_10,False,True,train,3096433,True
skater_C/cam_11/Lutz_2.mp4,C,11,Lutz,2,C_Lutz_2,False,True,test,3153577,True
skater_C/cam_11/Lutz_3.mp4,C,11,Lutz,3,C_Lutz_3,False,True,train,2725114,True
skater_C/cam_11/Lutz_4.mp4,C,11,Lutz,4,C_Lutz_4,False,True,train,3276767,True
skater_C/cam_11/Lutz_5.mp4,C,11,Lutz,5,C_Lutz_5,False,True,train,2553609,True
skater_C/cam_11/Lutz_6.mp4,C,11,Lutz,6,C_Lutz_6,False,True,train,3241408,True
skater_C/cam_11/Lutz_7.mp4,C,11,Lutz,7,C_Lutz_7,False,True,test,3246683,True
skater_C/cam_11/Lutz_8.mp4,C,11,Lutz,8,C_Lutz_8,False,True,train,2762422,True
skater_C/cam_11/Lutz_9.mp4,C,11,Lutz,9,C_Lutz_9,False,True,train,2814522,True
skater_C/cam_11/Salchow_1.mp4,C,11,Salchow,1,C_Salchow_1,False,True,train,3166538,True
skater_C/cam_11/Salchow_10.mp4,C,11,Salchow,10,C_Salchow_10,False,True,train,3265264,True
skater_C/cam_11/Salchow_2.mp4,C,11,Salchow,2,C_Salchow_2,False,True,train,3218947,True
skater_C/cam_11/Salchow_3.mp4,C,11,Salchow,3,C_Salchow_3,False,True,val,3080657,True
skater_C/cam_11/Salchow_4.mp4,C,11,Salchow,4,C_Salchow_4,False,True,test,2563893,True
skater_C/cam_11/Salchow_5.mp4,C,11,Salchow,5,C_Salchow_5,False,True,train,3248635,True
skater_C/cam_11/Salchow_6.mp4,C,11,Salchow,6,C_Salchow_6,False,True,train,3256101,True
skater_C/cam_11/Salchow_7.mp4,C,11,Salchow,7,C_Salchow_7,False,True,train,3196498,True
skater_C/cam_11/Salchow_8.mp4,C,11,Salchow,8,C_Salchow_8,False,True,val,2860820,True
skater_C/cam_11/Salchow_9.mp4,C,11,Salchow,9,C_Salchow_9,False,True,train,3075286,True
skater_C/cam_11/Toeloop_1.mp4,C,11,Toeloop,1,C_Toeloop_1,False,True,test,2746114,True
skater_C/cam_11/Toeloop_10.mp4,C,11,Toeloop,10,C_Toeloop_10,False,True,val,3219663,True
skater_C/cam_11/Toeloop_2.mp4,C,11,Toeloop,2,C_Toeloop_2,False,True,train,2999792,True
skater_C/cam_11/Toeloop_3.mp4,C,11,Toeloop,3,C_Toeloop_3,False,True,train,2895127,True
skater_C/cam_11/Toeloop_4.mp4,C,11,Toeloop,4,C_Toeloop_4,False,True,train,2919719,True
skater_C/cam_11/Toeloop_5.mp4,C,11,Toeloop,5,C_Toeloop_5,False,True,train,3336404,True
skater_C/cam_11/Toeloop_6.mp4,C,11,Toeloop,6,C_Toeloop_6,False,True,train,3517295,True
skater_C/cam_11/Toeloop_7.mp4,C,11,Toeloop,7,C_Toeloop_7,False,True,test,3225476,True
skater_C/cam_11/Toeloop_8.mp4,C,11,Toeloop,8,C_Toeloop_8,False,True,train,3113810,True
skater_C/cam_11/Toeloop_9.mp4,C,11,Toeloop,9,C_Toeloop_9,False,True,train,3216299,True
skater_C/cam_12/Axel_1.mp4,C,12,Axel,1,C_Axel_1,False,True,train,3053185,True
skater_C/cam_12/Axel_10.mp4,C,12,Axel,10,C_Axel_10,False,True,train,2725770,True
skater_C/cam_12/Axel_2.mp4,C,12,Axel,2,C_Axel_2,False,True,test,3246505,True
skater_C/cam_12/Axel_3.mp4,C,12,Axel,3,C_Axel_3,False,True,train,2926921,True
skater_C/cam_12/Axel_4.mp4,C,12,Axel,4,C_Axel_4,False,True,train,3277076,True
skater_C/cam_12/Axel_5.mp4,C,12,Axel,5,C_Axel_5,False,True,train,3520000,True
skater_C/cam_12/Axel_6.mp4,C,12,Axel,6,C_Axel_6,False,True,train,3282061,True
skater_C/cam_12/Axel_7.mp4,C,12,Axel,7,C_Axel_7,False,True,val,2966147,True
skater_C/cam_12/Axel_8.mp4,C,12,Axel,8,C_Axel_8,False,True,val,2617239,True
skater_C/cam_12/Axel_9.mp4,C,12,Axel,9,C_Axel_9,False,True,train,3666098,True
skater_C/cam_12/Flip_1.mp4,C,12,Flip,1,C_Flip_1,False,True,train,2774375,True
skater_C/cam_12/Flip_10.mp4,C,12,Flip,10,C_Flip_10,False,True,test,2700284,True
skater_C/cam_12/Flip_2.mp4,C,12,Flip,2,C_Flip_2,False,True,train,2883239,True
skater_C/cam_12/Flip_3.mp4,C,12,Flip,3,C_Flip_3,False,True,train,2788618,True
skater_C/cam_12/Flip_4.mp4,C,12,Flip,4,C_Flip_4,False,True,train,3220528,True
skater_C/cam_12/Flip_5.mp4,C,12,Flip,5,C_Flip_5,False,True,train,3103230,True
skater_C/cam_12/Flip_6.mp4,C,12,Flip,6,C_Flip_6,False,True,test,3287298,True
skater_C/cam_12/Flip_7.mp4,C,12,Flip,7,C_Flip_7,False,True,train,3411279,True
skater_C/cam_12/Flip_8.mp4,C,12,Flip,8,C_Flip_8,False,True,train,3372489,True
skater_C/cam_12/Flip_9.mp4,C,12,Flip,9,C_Flip_9,False,True,val,2760038,True
skater_C/cam_12/Loop_1.mp4,C,12,Loop,1,C_Loop_1,False,True,train,3392199,True
skater_C/cam_12/Loop_10.mp4,C,12,Loop,10,C_Loop_10,False,True,test,2644197,True
skater_C/cam_12/Loop_2.mp4,C,12,Loop,2,C_Loop_2,False,True,train,3096036,True
skater_C/cam_12/Loop_3.mp4,C,12,Loop,3,C_Loop_3,False,True,train,3272881,True
skater_C/cam_12/Loop_4.mp4,C,12,Loop,4,C_Loop_4,False,True,val,3480619,True
skater_C/cam_12/Loop_5.mp4,C,12,Loop,5,C_Loop_5,False,True,train,2915876,True
skater_C/cam_12/Loop_6.mp4,C,12,Loop,6,C_Loop_6,False,True,train,3222422,True
skater_C/cam_12/Loop_7.mp4,C,12,Loop,7,C_Loop_7,False,True,train,3218628,True
skater_C/cam_12/Loop_8.mp4,C,12,Loop,8,C_Loop_8,False,True,val,3297476,True
skater_C/cam_12/Loop_9.mp4,C,12,Loop,9,C_Loop_9,False,True,train,2865208,True
skater_C/cam_12/Lutz_1.mp4,C,12,Lutz,1,C_Lutz_1,False,True,val,3298712,True
skater_C/cam_12/Lutz_10.mp4,C,12,Lutz,10,C_Lutz_10,False,True,train,3247663,True
skater_C/cam_12/Lutz_2.mp4,C,12,Lutz,2,C_Lutz_2,False,True,test,3483937,True
skater_C/cam_12/Lutz_3.mp4,C,12,Lutz,3,C_Lutz_3,False,True,train,2901725,True
skater_C/cam_12/Lutz_4.mp4,C,12,Lutz,4,C_Lutz_4,False,True,train,3336188,True
skater_C/cam_12/Lutz_5.mp4,C,12,Lutz,5,C_Lutz_5,False,True,train,2724838,True
skater_C/cam_12/Lutz_6.mp4,C,12,Lutz,6,C_Lutz_6,False,True,train,3346387,True
skater_C/cam_12/Lutz_7.mp4,C,12,Lutz,7,C_Lutz_7,False,True,test,3445689,True
skater_C/cam_12/Lutz_8.mp4,C,12,Lutz,8,C_Lutz_8,False,True,train,2855660,True
skater_C/cam_12/Lutz_9.mp4,C,12,Lutz,9,C_Lutz_9,False,True,train,2973660,True
skater_C/cam_12/Salchow_1.mp4,C,12,Salchow,1,C_Salchow_1,False,True,train,3402292,True
skater_C/cam_12/Salchow_10.mp4,C,12,Salchow,10,C_Salchow_10,False,True,train,3386385,True
skater_C/cam_12/Salchow_2.mp4,C,12,Salchow,2,C_Salchow_2,False,True,train,3353769,True
skater_C/cam_12/Salchow_3.mp4,C,12,Salchow,3,C_Salchow_3,False,True,val,3280834,True
skater_C/cam_12/Salchow_4.mp4,C,12,Salchow,4,C_Salchow_4,False,True,test,2800541,True
skater_C/cam_12/Salchow_5.mp4,C,12,Salchow,5,C_Salchow_5,False,True,train,3299396,True
skater_C/cam_12/Salchow_6.mp4,C,12,Salchow,6,C_Salchow_6,False,True,train,3310022,True
skater_C/cam_12/Salchow_7.mp4,C,12,Salchow,7,C_Salchow_7,False,True,train,3303849,True
skater_C/cam_12/Salchow_8.mp4,C,12,Salchow,8,C_Salchow_8,False,True,val,2977261,True
skater_C/cam_12/Salchow_9.mp4,C,12,Salchow,9,C_Salchow_9,False,True,train,3232204,True
skater_C/cam_12/Toeloop_1.mp4,C,12,Toeloop,1,C_Toeloop_1,False,True,test,2914609,True
skater_C/cam_12/Toeloop_10.mp4,C,12,Toeloop,10,C_Toeloop_10,False,True,val,3367901,True
skater_C/cam_12/Toeloop_2.mp4,C,12,Toeloop,2,C_Toeloop_2,False,True,train,3362776,True
skater_C/cam_12/Toeloop_3.mp4,C,12,Toeloop,3,C_Toeloop_3,False,True,train,3125627,True
skater_C/cam_12/Toeloop_4.mp4,C,12,Toeloop,4,C_Toeloop_4,False,True,train,3154732,True
skater_C/cam_12/Toeloop_5.mp4,C,12,Toeloop,5,C_Toeloop_5,False,True,train,3575368,True
skater_C/cam_12/Toeloop_6.mp4,C,12,Toeloop,6,C_Toeloop_6,False,True,train,3594562,True
skater_C/cam_12/Toeloop_7.mp4,C,12,Toeloop,7,C_Toeloop_7,False,True,test,3481842,True
skater_C/cam_12/Toeloop_8.mp4,C,12,Toeloop,8,C_Toeloop_8,False,True,train,3302646,True
skater_C/cam_12/Toeloop_9.mp4,C,12,Toeloop,9,C_Toeloop_9,False,True,train,3377566,True
skater_C/cam_2/Axel_1.mp4,C,2,Axel,1,C_Axel_1,False,True,train,2526273,True
skater_C/cam_2/Axel_10.mp4,C,2,Axel,10,C_Axel_10,False,True,train,2434038,True
skater_C/cam_2/Axel_2.mp4,C,2,Axel,2,C_Axel_2,False,True,test,2629065,True
skater_C/cam_2/Axel_3.mp4,C,2,Axel,3,C_Axel_3,False,True,train,3067459,True
skater_C/cam_2/Axel_4.mp4,C,2,Axel,4,C_Axel_4,False,True,train,3095701,True
skater_C/cam_2/Axel_5.mp4,C,2,Axel,5,C_Axel_5,False,True,train,2927992,True
skater_C/cam_2/Axel_6.mp4,C,2,Axel,6,C_Axel_6,False,True,train,3004524,True
skater_C/cam_2/Axel_7.mp4,C,2,Axel,7,C_Axel_7,False,True,val,2631580,True
skater_C/cam_2/Axel_8.mp4,C,2,Axel,8,C_Axel_8,False,True,val,2557966,True
skater_C/cam_2/Axel_9.mp4,C,2,Axel,9,C_Axel_9,False,True,train,2552273,True
skater_C/cam_2/Flip_1.mp4,C,2,Flip,1,C_Flip_1,False,True,train,2790374,True
skater_C/cam_2/Flip_10.mp4,C,2,Flip,10,C_Flip_10,False,True,test,2612798,True
skater_C/cam_2/Flip_2.mp4,C,2,Flip,2,C_Flip_2,False,True,train,2829461,True
skater_C/cam_2/Flip_3.mp4,C,2,Flip,3,C_Flip_3,False,True,train,2317093,True
skater_C/cam_2/Flip_4.mp4,C,2,Flip,4,C_Flip_4,False,True,train,2486405,True
skater_C/cam_2/Flip_5.mp4,C,2,Flip,5,C_Flip_5,False,True,train,2668150,True
skater_C/cam_2/Flip_6.mp4,C,2,Flip,6,C_Flip_6,False,True,test,2917327,True
skater_C/cam_2/Flip_7.mp4,C,2,Flip,7,C_Flip_7,False,True,train,3041123,True
skater_C/cam_2/Flip_8.mp4,C,2,Flip,8,C_Flip_8,False,True,train,2977827,True
skater_C/cam_2/Flip_9.mp4,C,2,Flip,9,C_Flip_9,False,True,val,2624242,True
skater_C/cam_2/Loop_1.mp4,C,2,Loop,1,C_Loop_1,False,True,train,2998149,True
skater_C/cam_2/Loop_10.mp4,C,2,Loop,10,C_Loop_10,False,True,test,2432255,True
skater_C/cam_2/Loop_2.mp4,C,2,Loop,2,C_Loop_2,False,True,train,2679662,True
skater_C/cam_2/Loop_3.mp4,C,2,Loop,3,C_Loop_3,False,True,train,2582732,True
skater_C/cam_2/Loop_4.mp4,C,2,Loop,4,C_Loop_4,False,True,val,2947828,True
skater_C/cam_2/Loop_5.mp4,C,2,Loop,5,C_Loop_5,False,True,train,2348403,True
skater_C/cam_2/Loop_6.mp4,C,2,Loop,6,C_Loop_6,False,True,train,2905541,True
skater_C/cam_2/Loop_7.mp4,C,2,Loop,7,C_Loop_7,False,True,train,2646045,True
skater_C/cam_2/Loop_8.mp4,C,2,Loop,8,C_Loop_8,False,True,val,2921319,True
skater_C/cam_2/Loop_9.mp4,C,2,Loop,9,C_Loop_9,False,True,train,2745576,True
skater_C/cam_2/Lutz_1.mp4,C,2,Lutz,1,C_Lutz_1,False,True,val,2852735,True
skater_C/cam_2/Lutz_10.mp4,C,2,Lutz,10,C_Lutz_10,False,True,train,2636382,True
skater_C/cam_2/Lutz_2.mp4,C,2,Lutz,2,C_Lutz_2,False,True,test,2708427,True
skater_C/cam_2/Lutz_3.mp4,C,2,Lutz,3,C_Lutz_3,False,True,train,3026656,True
skater_C/cam_2/Lutz_4.mp4,C,2,Lutz,4,C_Lutz_4,False,True,train,2936188,True
skater_C/cam_2/Lutz_5.mp4,C,2,Lutz,5,C_Lutz_5,False,True,train,2591971,True
skater_C/cam_2/Lutz_6.mp4,C,2,Lutz,6,C_Lutz_6,False,True,train,2677196,True
skater_C/cam_2/Lutz_7.mp4,C,2,Lutz,7,C_Lutz_7,False,True,test,2957916,True
skater_C/cam_2/Lutz_8.mp4,C,2,Lutz,8,C_Lutz_8,False,True,train,2861648,True
skater_C/cam_2/Lutz_9.mp4,C,2,Lutz,9,C_Lutz_9,False,True,train,2863527,True
skater_C/cam_2/Salchow_1.mp4,C,2,Salchow,1,C_Salchow_1,False,True,train,2960173,True
skater_C/cam_2/Salchow_10.mp4,C,2,Salchow,10,C_Salchow_10,False,True,train,2873192,True
skater_C/cam_2/Salchow_2.mp4,C,2,Salchow,2,C_Salchow_2,False,True,train,2635712,True
skater_C/cam_2/Salchow_3.mp4,C,2,Salchow,3,C_Salchow_3,False,True,val,3081901,True
skater_C/cam_2/Salchow_4.mp4,C,2,Salchow,4,C_Salchow_4,False,True,test,2487896,True
skater_C/cam_2/Salchow_5.mp4,C,2,Salchow,5,C_Salchow_5,False,True,train,3002697,True
skater_C/cam_2/Salchow_6.mp4,C,2,Salchow,6,C_Salchow_6,False,True,train,3008483,True
skater_C/cam_2/Salchow_7.mp4,C,2,Salchow,7,C_Salchow_7,False,True,train,3083844,True
skater_C/cam_2/Salchow_8.mp4,C,2,Salchow,8,C_Salchow_8,False,True,val,2920231,True
skater_C/cam_2/Salchow_9.mp4,C,2,Salchow,9,C_Salchow_9,False,True,train,2484128,True
skater_C/cam_2/Toeloop_1.mp4,C,2,Toeloop,1,C_Toeloop_1,False,True,test,2401883,True
skater_C/cam_2/Toeloop_10.mp4,C,2,Toeloop,10,C_Toeloop_10,False,True,val,2703478,True
skater_C/cam_2/Toeloop_2.mp4,C,2,Toeloop,2,C_Toeloop_2,False,True,train,2468034,True
skater_C/cam_2/Toeloop_3.mp4,C,2,Toeloop,3,C_Toeloop_3,False,True,train,2403954,True
skater_C/cam_2/Toeloop_4.mp4,C,2,Toeloop,4,C_Toeloop_4,False,True,train,3084743,True
skater_C/cam_2/Toeloop_5.mp4,C,2,Toeloop,5,C_Toeloop_5,False,True,train,2987517,True
skater_C/cam_2/Toeloop_6.mp4,C,2,Toeloop,6,C_Toeloop_6,False,True,train,3064462,True
skater_C/cam_2/Toeloop_7.mp4,C,2,Toeloop,7,C_Toeloop_7,False,True,test,2860040,True
skater_C/cam_2/Toeloop_8.mp4,C,2,Toeloop,8,C_Toeloop_8,False,True,train,2979402,True
skater_C/cam_2/Toeloop_9.mp4,C,2,Toeloop,9,C_Toeloop_9,False,True,train,3069707,True
skater_C/cam_3/Axel_1.mp4,C,3,Axel,1,C_Axel_1,False,True,train,2512486,True
skater_C/cam_3/Axel_10.mp4,C,3,Axel,10,C_Axel_10,False,True,train,2369475,True
skater_C/cam_3/Axel_2.mp4,C,3,Axel,2,C_Axel_2,False,True,test,2824498,True
skater_C/cam_3/Axel_3.mp4,C,3,Axel,3,C_Axel_3,False,True,train,2817700,True
skater_C/cam_3/Axel_4.mp4,C,3,Axel,4,C_Axel_4,False,True,train,2970702,True
skater_C/cam_3/Axel_5.mp4,C,3,Axel,5,C_Axel_5,False,True,train,2830008,True
skater_C/cam_3/Axel_6.mp4,C,3,Axel,6,C_Axel_6,False,True,train,2911833,True
skater_C/cam_3/Axel_7.mp4,C,3,Axel,7,C_Axel_7,False,True,val,2645505,True
skater_C/cam_3/Axel_8.mp4,C,3,Axel,8,C_Axel_8,False,True,val,2541797,True
skater_C/cam_3/Axel_9.mp4,C,3,Axel,9,C_Axel_9,False,True,train,2819316,True
skater_C/cam_3/Flip_1.mp4,C,3,Flip,1,C_Flip_1,False,True,train,2876215,True
skater_C/cam_3/Flip_10.mp4,C,3,Flip,10,C_Flip_10,False,True,test,2567604,True
skater_C/cam_3/Flip_2.mp4,C,3,Flip,2,C_Flip_2,False,True,train,3020823,True
skater_C/cam_3/Flip_3.mp4,C,3,Flip,3,C_Flip_3,False,True,train,2436194,True
skater_C/cam_3/Flip_4.mp4,C,3,Flip,4,C_Flip_4,False,True,train,2432532,True
